name,type,latitude,longitude
SYCAMORE_1_N301,Load Node,39.7699,-121.82
SYCAMORE_1_N101,Load Node,39.7699,-121.82
CRCKTCOG_7_N001,Generation Node,37.9,-122.58
WSTLYTID_2_N011,Generation Node,37.796,-121.19
WSTLYSMD_2_N011,Generation Node,37.743,-121.12
VACAVIL_1_N001,Load Node,38.3565,-121.98
PITSBURG_1_B1,Generation Node,38.01,-121.91
PITSBURG_1_N001,Load Node,38.0308,-121.87
AMERIGAS_1_N001,Load Node,38.43,-121.79
CARLOTTA_6_N003,Load Node,40.5411,-124.06
CARLOTTA_6_N001,Load Node,40.5411,-124.06
HMBLTBY_6_N022,Generation Node,40.7828,-124.11
HMBLTBY_6_N003,Load Node,40.7828,-124.11
OMAR_2_N001,Load Node,35.4698,-118.97
OMAR2G_7_B1,Generation Node,35.47,-118.97
OMAR3G_7_B1,Generation Node,35.46,-118.99
OMAR_2_N032,Generation Node,35.4698,-118.97
TESLA_5_B1,Generation Node,37.71,-121.62
TESLA_5_B2,Generation Node,37.71,-121.62
OMAR1G_7_B1,Generation Node,35.47,-118.99
PEABODY_2_N002,Load Node,38.2856,-121.97
PEABODY_2_N010,Generation Node,38.2856,-121.97
PEABODY_2_N006,Load Node,38.2856,-121.97
PEABODY_2_N001,Load Node,38.2856,-121.97
SYCCYN2G_7_B1,Generation Node,35.49,-118.98
SYCCYN4G_7_B1,Generation Node,35.48,-118.97
LMECST1_7_B1,Generation Node,38.03,-121.93
LMEC1_1_N101,Load Node,38.03,-121.91
LMEC1_1_N601,Load Node,38.03,-121.91
LMEC1_1_N801,Load Node,38.03,-121.91
LMECCT1_7_N001,Load Node,38.03,-121.92
LMECCT2_7_B1,Generation Node,38.04,-121.93
LMECST1_7_N001,Load Node,38.03,-121.93
LMEC1_1_N001,Load Node,38.03,-121.91
LMECCT2_7_N001,Load Node,38.04,-121.93
LMECCT1_7_B1,Generation Node,38.03,-121.92
TESLA_1_N027,Generation Node,37.7143,-121.56
TRCYPMP_2_N059,Generation Node,37.7484,-121.42
TRCYPMP_2_N063,Generation Node,37.79,-121.55
TRACYYG_6_N021,Generation Node,37.7484,-121.42
TESLA_1_B1,Generation Node,37.71,-121.57
LLNL_1_N014,Generation Node,37.6,-121.3
PARADISE_1_N001,Load Node,39.7615,-121.62
ESQUON_6_N001,Load Node,39.6079,-121.77
KANAKA_1_N001,Load Node,39.44,-121.39
KANAKA_1_N003,Generation Node,39.44,-121.39
VACA-DIX_1_N015,Load Node,38.38,-121.89
VACA-DIX_1_B1,Generation Node,38.38,-121.89
VACA-DIX_1_N014,Generation Node,38.38,-121.89
VACA-DIX_1_N001,Load Node,38.4016,-121.92
DGVADIX_7_B1,Generation Node,38.4016,-121.92
WESTLNDS_1_N019,Load Node,36.4,-120.32
WESTLNDS_1_N001,Load Node,36.4,-120.32
OMAR4G_7_B1,Generation Node,35.46,-118.96
JOLON_6_N001,Load Node,36.0133,-121.17
KANAKAJT_1_B1,Generation Node,39.49,-121.4
FAYETTE_1_B1,Generation Node,38.06,-121.82
FRBSTNTP_1_B1,Generation Node,39.52,-121.27
USWP-PAT_1_B1,Generation Node,37.88,-121.67
WARNE_2_B1,Generation Node,34.69,-118.8
WOODLEAF_7_B1,Generation Node,39.6,-121.18
PALERMO_1_B1,Generation Node,39.45,-121.51
FULTON_1_B1,Generation Node,38.5,-122.87
FULTON_1_N020,Generation Node,38.4966,-122.76
WILLITS_6_N001,Load Node,39.4057,-123.33
ANTLER_6_N001,Load Node,40.8936,-122.38
WILDWOOD_1_N001,Load Node,40.3871,-123.05
CHICOA_6_N001,Load Node,39.7188,-121.82
CHICOA_6_N010,Load Node,39.7188,-121.82
TRESVIS_6_N001,Load Node,39.4867,-121.69
SANLUIS6_7_B1,Generation Node,36.8615,-120.78
SANLUIS2_7_B3,Generation Node,36.8615,-120.78
SANLUIS4_7_B3,Generation Node,36.8615,-120.78
SANLUIS8_7_B3,Generation Node,36.8615,-120.78
SANLUIS2_7_B1,Generation Node,36.8615,-120.78
SANLUIS6_7_B3,Generation Node,36.8615,-120.78
SANLUIS4_7_B1,Generation Node,36.8615,-120.78
SANLUIS8_7_B1,Generation Node,36.8615,-120.78
FULTON_2_B1,Generation Node,38.49,-122.87
FULTON_2_N037,Generation Node,38.49,-122.87
FULTON_2_N010,Load Node,38.49,-122.87
FULTON_2_N049,Load Node,38.49,-122.87
TLRELKE_6_N001,Load Node,36.0037,-119.95
TJI-230_2_N101,Generation Node,32.54,-117.02
BUTTE_1_N010,Load Node,39.7118,-121.81
BUTTE_1_N101,Load Node,39.7118,-121.81
GORMAN_6_N001,Load Node,34.8014,-118.82
OLDRIVR_6_N001,Load Node,35.2084,-119.1
OLDRIVR_6_N006,Load Node,35.2084,-119.1
MOSSLAND_5_B1,Generation Node,36.82,-121.71
MOSSLND7_7_B2,Generation Node,36.8,-121.7
MOSSLND7_7_ND001,Load Node,36.8,-121.7
THEDV_1_B1,Generation Node,37.69,-121.38
SYCCYN1G_7_B1,Generation Node,35.49,-118.98
SYCCYN3G_7_B1,Generation Node,35.48,-118.99
MOSSLND6_7_B2,Generation Node,36.81,-121.68
MOSSLND6_7_ND001,Load Node,36.81,-121.68
DECSTG1_7_B1,Generation Node,38.07,-121.86
PALMR_1_N001,Load Node,34.8252,-120.3
CSTRVLLE_1_N003,Generation Node,36.7627,-121.74
CSTRVLLE_1_N004,Generation Node,36.7627,-121.74
CSTRVLLE_1_N001,Load Node,36.7627,-121.74
TRACY_5_N047,Generation Node,37.7484,-121.42
CAYUCOS_6_N001,Load Node,35.4487,-120.87
CAYUCOS_6_N006,Load Node,35.4487,-120.87
DECCTG2_7_B1,Generation Node,38.07,-121.86
DECCTG3_7_B1,Generation Node,38.07,-121.87
DECCTG1_7_B1,Generation Node,38.07,-121.87
DIVVIDE_1_N001,Load Node,34.8285,-120.45
DIVVIDE_1_N012,Load Node,34.8285,-120.45
DOLANRD_1_N001,Load Node,36.8003,-121.77
FAIRWAY_1_N002,Load Node,34.9106,-120.45
FAIRWAY_1_N001,Load Node,34.9106,-120.45
MCFRLND_6_N001,Load Node,35.6884,-119.28
FAIRHAVN_7_B1,Generation Node,40.8003,-124.2
GIRVAN_6_N001,Load Node,40.5135,-122.38
OCEANO_1_N001,Load Node,35.1018,-120.58
OCEANO_1_N004,Load Node,35.1018,-120.58
ANDERSON_6_N001,Load Node,40.4498,-122.31
MOSSLD_1_N055,Generation Node,36.82,-121.74
MOSSLD_1_N001,Load Node,36.82,-121.74
LOGANCR_2_N012,Generation Node,39.48,-122.26
LOGANCR_2_N001,Load Node,39.5396,-122.26
LOGANCR_2_N010,Load Node,39.5396,-122.26
CALLENDR_1_N001,Load Node,35.04,-120.6
LOSBANOS_5_B1,Generation Node,37.06,-121.02
FRNCHGLH_6_N001,Load Node,40.6869,-122.64
SJCOGEN_7_B2,Generation Node,36.621,-120.18
SJCOGEN_7_N001,Load Node,37.82,-121.32
SPCJCT_1_B1,Generation Node,37.76,-121.31
PASTORIA_2_B1,Generation Node,34.94,-118.83
EDMON5AP_7_N001,Load Node,34.9863,-118.74
EDMON1AP_7_N001,Load Node,34.9863,-118.74
EDMON4AP_7_N001,Load Node,34.9863,-118.74
EDMON2AP_7_N001,Load Node,34.9863,-118.74
EDMONSTN_2_N023,Generation Node,34.9863,-118.74
EDMON4AP_7_N002,Load Node,34.9863,-118.74
EDMON7AP_7_N001,Load Node,34.9863,-118.74
EDMON6AP_7_N001,Load Node,34.9863,-118.74
EDMON8AP_7_N002,Load Node,34.9863,-118.74
EDMON3AP_7_N002,Load Node,34.9863,-118.74
EDMON5AP_7_N002,Load Node,34.9863,-118.74
EDMON7AP_7_N002,Load Node,34.9863,-118.74
EDMON8AP_7_N001,Load Node,34.9863,-118.74
EDMON3AP_7_N001,Load Node,34.9863,-118.74
EDMON6AP_7_N002,Load Node,34.9863,-118.74
LOSOSTS_6_N001,Load Node,36.2939,-121.2
GEYSER17_7_B1,Generation Node,38.76,-123.18
FAMOSO_6_N008,Generation Node,35.605,-119.2
BAYWOOD_6_N001,Load Node,35.3602,-120.81
MOSSLD_2_B1,Generation Node,36.8,-121.74
CHICOB_1_N002,Load Node,39.7255,-121.85
CHICOB_1_N001,Load Node,39.7255,-121.85
GAREY_1_N002,Load Node,34.98,-120.26
OAKDLTID_1_N001,Generation Node,37.54,-121.87
SISQUOC_1_N020,Load Node,34.8783,-120.33
SISQUOC_1_N001,Load Node,34.8783,-120.33
NCPA1GY1_7_B2,Generation Node,38.33,-122.63
NCPA1GY2_7_B2,Generation Node,38.34,-122.64
NCPA1GY1_7_N001,Load Node,38.33,-122.63
NCPA1GY2_7_N001,Load Node,38.34,-122.64
KINGCTY_6_N002,Load Node,36.2169,-121.13
KINGCTY_6_N001,Load Node,36.2169,-121.13
KINGCTY_6_N005,Load Node,36.2169,-121.13
SNTAMRA_1_N001,Load Node,33.1288,-117.2
SNTAMRA_1_N005,Load Node,33.1288,-117.2
NCPA2GY2_7_N001,Load Node,38.33,-122.68
NCPA2GY2_7_B2,Generation Node,38.33,-122.68
NCPA2GY1_7_B2,Generation Node,38.35,-122.65
NCPA2GY1_7_N001,Load Node,38.35,-122.65
BEARCNYN_2_B1,Generation Node,38.76,-122.65
TABLEMT_5_B1,Generation Node,39.56,-121.61
DUKMOSS3_7_B2,Generation Node,36.85,-121.76
DUKMOSS3_7_N001,Load Node,36.85,-121.76
DUKMOSS3_7_N002,Load Node,36.85,-121.76
DUKMOSS2_7_B1,Generation Node,36.85,-121.76
DUKMOSS1_7_B1,Generation Node,36.86,-121.76
DUKMOSS1_7_N001,Load Node,36.86,-121.76
DUKMOSS2_7_N001,Load Node,36.85,-121.76
GEYSER18_7_B1,Generation Node,38.74,-123.15
KESWICK_6_N001,Load Node,40.6237,-122.46
DUKMOSS4_7_N001,Load Node,36.85,-121.72
DUKMOSS5_7_B1,Generation Node,36.84,-121.72
DUKMOSS5_7_N001,Load Node,36.84,-121.72
DUKMOSS6_7_B2,Generation Node,36.85,-121.72
DUKMOSS6_7_N001,Load Node,36.85,-121.72
DUKMOSS6_7_N002,Load Node,36.85,-121.72
DUKMOSS4_7_B1,Generation Node,36.85,-121.72
GEYSER16_7_B1,Generation Node,38.77,-123.19
RINCON_1_N001,Load Node,33.2859,-116.96
RINCON_1_N003,Load Node,33.2859,-116.96
TBLEMTN_1_B1,Generation Node,39.55,-121.67
TABLMTN_2_B1,Generation Node,39.55,-121.64
SANTAFE_7_B1,Generation Node,38.78,-122.67
SANTAFE_7_B11,Generation Node,38.78,-122.67
GEYSER20_7_B1,Generation Node,38.78,-123.06
CHESTER_6_N001,Load Node,40.3044,-121.22
HPLNDJT_6_N001,Load Node,38.9729,-123.08
HYATT_2_N212,Load Node,39.54,-121.47
GEYSER12_7_B1,Generation Node,38.77,-123.1
GATES1_5_B1,Generation Node,36.14,-120.12
COTWDWAP_2_N030,Generation Node,40.6,-122.4
COTWDWAP_2_N032,Generation Node,40.4,-122.29
COTWDWAP_2_N029,Generation Node,40.5,-122.33
HYATT4_7_B1,Generation Node,39.51,-121.51
HYATT2_7_B1,Generation Node,39.55,-121.47
HYATT6_7_B1,Generation Node,39.53,-121.49
HYATT5_7_B1,Generation Node,39.54,-121.49
HYATT3_7_B1,Generation Node,39.51,-121.49
HYATT1_7_B1,Generation Node,39.54,-121.46
COTWDWAP_2_N031,Generation Node,40.7,-122.45
COTWDPGE_1_N001,Load Node,34.3804,-116.88
COTWDPGE_1_N024,Generation Node,34.3804,-116.88
GEYSER14_7_N001,Generation Node,38.8,-123.12
STMARIA_7_N101,Generation Node,34.9506,-120.44
LUCERNE_1_N004,Load Node,39.11,-122.81
LUCERNE_1_N001,Load Node,39.1102,-122.81
GEYSER13_7_N001,Generation Node,38.74,-123.16
VINCENT_5_B1,Generation Node,34.5,-118.13
STLLWATR_6_N001,Load Node,40.6778,-122.35
VINCENT_5_B2,Generation Node,34.5,-118.13
GATES2_5_B1,Generation Node,36.15,-120.14
CLARKRD_7_N002,Generation Node,39.6546,-121.64
CLARKRD_7_N003,Generation Node,39.6546,-121.64
CLARKRD_7_N001,Load Node,39.6546,-121.64
OREGNTRL_6_N001,Load Node,40.619,-122.32
SILVERDO_1_N002,Load Node,38.4995,-122.46
SILVERDO_1_N001,Load Node,38.4995,-122.46
SMUDGEO1_7_B1,Generation Node,38.76,-122.59
PANRAMA_1_N001,Load Node,40.4344,-122.27
WHEELBR1_7_B1,Generation Node,40.43,-122.27
SANMIGL_6_N001,Load Node,35.7519,-120.68
COBURN_2_B1,Generation Node,36.26,-121.15
MESA-PGE_1_N036,Generation Node,35.0085,-120.45
MCARTHR_6_N001,Load Node,41.0527,-121.41
MCARTHR_6_N002,Generation Node,41.0527,-121.41
SOUTHBAS_1_N001,Load Node,34.8815,-117.89
MONTCLLO_1_N008,Load Node,38.48,-122.32
RIODELL_6_N001,Load Node,40.4954,-124.1
ROUNDMT_2_B1,Generation Node,40.79,-121.94
JESSUP_1_N001,Load Node,40.4621,-122.33
PIT7U2_7_B1,Generation Node,38.0308,-121.87
PIT7U1_7_B1,Generation Node,38.0308,-121.87
MONOLITH_6_B1,Generation Node,34.93,-118.42
MONOLITH_6_N029,Load Node,34.93,-118.42
MONOLITH_6_N101,Load Node,34.93,-118.42
SEGS1G_7_B1,Generation Node,34.8595,-116.87
JBBLACK2_7_B1,Generation Node,40.99,-121.99
MIDWAY_5_B2,Generation Node,35.4,-119.48
MIDWAY_5_B1,Generation Node,35.4,-119.48
GALE_1_N001,Load Node,34.8595,-116.87
ALTA1G_7_B1,Generation Node,34.8602,-116.85
MALIN_5_N101,Generation Node,42.01,-121.32
ALTA2G_7_B1,Generation Node,34.8602,-116.85
COLWATER_1_N001,Load Node,34.8602,-116.85
COLWATER_1_N002,Load Node,34.8602,-116.85
TAP705_1_B1,Generation Node,34.87,-116.85
EDWARDS_1_N001,Load Node,34.9919,-117.89
JBBLACK1_7_B1,Generation Node,40.98,-121.97
SEGS2G_7_B1,Generation Node,34.8583,-116.84
PIT6U1_7_B1,Generation Node,38.0308,-121.87
PANAMA_6_N001,Load Node,35.2955,-119.02
COVERD_7_B1,Generation Node,39.7863,-123.25
CARNATIO_6_N001,Load Node,35.3113,-119.08
ROA-230_2_N101,Generation Node,32.652,-115.68
TORTILLA_1_N007,Load Node,34.8745,-117.06
TORTILLA_1_N001,Load Node,34.8745,-117.06
PSARBLS_6_N001,Load Node,35.6156,-120.68
PSARBLS_6_N007,Load Node,35.6156,-120.68
PSARBLS_6_N005,Load Node,35.6156,-120.68
CARNERAS_6_N001,Load Node,35.5411,-119.81
TAP78_6_B1,Generation Node,35.09,-118.46
IMPRLVLY_5_B2,Generation Node,32.72,-115.71
IMPRLVLY_5_B1,Generation Node,32.72,-115.71
CALCMENT_6_N151,Load Node,34.77,-118.21
CALCMENT_6_N101,Load Node,34.77,-118.21
PIT5_7_N001,Generation Node,38.0308,-121.87
PIT5_7_B1,Load Node,38.0308,-121.87
ROSE_6_N001,Load Node,32.8445,-117.24
IMPRLVLY_2_B1,Generation Node,32.71,-115.71
IMPRLVLY_230_N004,Generation Node,32.71,-115.71
IMPRLVLY_2_B2,Generation Node,32.71,-115.71
ATASCDRO_6_N001,Load Node,35.4653,-120.67
PIT1_2_B1,Generation Node,40.96,-121.55
GOLDTREE_1_N001,Load Node,35.3201,-120.69
GOLDTREE_1_N002,Load Node,35.3201,-120.69
PIT3_2_B1,Generation Node,41,-121.75
PIT1_6_N001,Load Node,38.0308,-121.87
PIT1U1_7_B2,Generation Node,38.0308,-121.87
PIT1U1_7_B1,Generation Node,38.0308,-121.87
TAP79_6_B1,Generation Node,35.08,-118.47
ENCANWND_6_N001,Generation Node,35.07,-118.47
FOOTHILL_1_N001,Load Node,35.27,-120.7
PIT6U2_7_B1,Generation Node,38.0308,-121.87
TAP76_6_B1,Generation Node,34.93,-118.43
PIT3_7_N001,Load Node,38.0308,-121.87
BOGARD_6_N001,Load Node,40.5866,-121.09
CAWELOB_6_N001,Load Node,35.571,-119.12
ANTELOPE_6_N001,Load Node,35.6581,-120
GRIZZLY1_1_B1,Generation Node,40.16,-121.3
DIABLO_5_B1,Generation Node,35.21,-120.85
BAFOOD1_6_N001,Load Node,36.33,-121.16
ELCENTRO_2_N001,Generation Node,32.8,-115.54
BRRNDAC_6_N001,Load Node,35.6582,-120.04
CARIBOU_2_B1,Generation Node,40.08,-121.16
BLACKWLL_6_N001,Load Node,35.6142,-119.85
TAP77_6_B1,Generation Node,34.95,-118.42
KCTYPKER_7_B1,Generation Node,36.2169,-121.13
DUNNSIDE_1_N001,Load Node,35.0332,-116.47
TWISSLMN_6_N001,Load Node,35.7306,-119.86
TWISSLMN_6_N002,Load Node,35.7306,-119.86
LAMONT_1_N002,Load Node,35.2967,-118.86
TEJON_6_N001,Load Node,35.0195,-118.95
TAP74_6_B1,Generation Node,34.88,-118.25
MNDCTP_6_N001,Load Node,39.2512,-123.2
MORWIND_6_N001,Generation Node,34.87,-118.24
GRIMWAY_1_N001,Load Node,35.27,-118.87
DIABLO2_7_N001,Load Node,35.21,-120.85
DIABLO2_7_B1,Generation Node,35.21,-120.85
DIABLO1_7_B1,Generation Node,35.21,-120.84
DIABLO1_7_N001,Load Node,35.21,-120.84
DIABLOCN_2_N001,Load Node,35.22,-120.83
TECUYA_6_N001,Load Node,35.0186,-118.98
NGILA_5_N012,Generation Node,32.75,-114.49
BRRNDAA_6_N001,Load Node,35.7095,-120.01
LAMONT_1_N001,Load Node,35.2967,-118.86
CRBU38812_7_B3,Generation Node,40.07,-121.15
CRBU38812_7_B1,Generation Node,40.07,-121.15
UPPRLKE_6_N001,Load Node,39.1459,-122.92
ARVINED_1_N001,Load Node,35.1504,-118.88
GONDER_2_N501,Generation Node,34.012,-118.48
MONA_3_N501,Generation Node,34.2,-118.52
INTERM1G_7_N501,Generation Node,34.5,-117.2
HARTLEY_6_N001,Load Node,39.0773,-122.93
VICTORVL_5_N101,Generation Node,34.5,-117.39
PADUA_6_N008,Generation Node,34.1202,-117.64
PADUA_6_N001,Load Node,34.1202,-117.64
PADUA_6_N004,Generation Node,34.1202,-117.64
PADUA_6_N006,Generation Node,34.1202,-117.64
PADUA_6_N007,Generation Node,34.1202,-117.64
MAGUNDEN_1_N002,Load Node,35.3622,-118.92
MAGUNDEN_1_N001,Load Node,35.3622,-118.92
MORROBY_1_N001,Load Node,35.37,-120.81
CARIBOU_1_B1,Generation Node,40.08,-121.15
VICTOR_1_N001,Load Node,38.1456,-121.18
VICTOR_1_N064,Generation Node,38.1456,-121.18
VICTOR_1_N063,Generation Node,38.1456,-121.18
ROADWAY_1_N001,Load Node,34.5904,-117.43
OREGNTRL_1_N001,Load Node,40.619,-122.32
RERCU1_7_B1,Generation Node,34.022,-117.33
RIVRSIDE_6_N001,Load Node,34.022,-117.33
RERCU2_7_B1,Generation Node,34.022,-117.33
MIRALOMA_6_N007,Generation Node,34.0043,-117.57
MRLPKGEN_7_B1,Generation Node,34.0043,-117.57
MIRALOMA_6_N002,Generation Node,34.0043,-117.57
MIRALOMA_6_N001,Load Node,34.0043,-117.57
MCSNCK2_7_B1,Generation Node,37.58,-121.82
MCSNCK1_7_B1,Generation Node,37.56,-121.8
VICTOR_2_B1,Generation Node,34.5,-117.37
ETIWANDA_6_N007,Generation Node,34.0883,-117.53
ETIWANDA_6_N001,Load Node,34.0883,-117.53
ETIWANDA_6_N006,Generation Node,34.0883,-117.53
ETWPKGEN_7_B1,Generation Node,34.0881,-117.53
ETIWANDA_6_N004,Generation Node,34.0883,-117.53
ETIWANDA_6_N008,Generation Node,34.0883,-117.53
ETIWANDA_6_N003,Load Node,34.0881,-117.53
MORRO4_7_B1,Generation Node,35.37,-120.85
MORROBAY_2_N001,Load Node,35.37,-120.85
MORRO3_7_B1,Generation Node,35.39,-120.85
MORROBAY_2_B1,Generation Node,35.37,-120.85
MORROBAY_2_N015,Load Node,35.37,-120.85
LAKEVIEW_6_N101,Load Node,35.0937,-119.1
CLERLKE_6_N012,Load Node,39.008,-122.89
CLERLKE_6_N001,Load Node,39.008,-122.89
EISEN_6_N001,Load Node,35.3571,-118.97
MTNVIST3_7_N002,Load Node,34.07,-117.53
MTNVIST3_7_B1,Generation Node,34.0881,-117.53
MTNVIST4_7_B1,Generation Node,34.0881,-117.53
MTNVIST4_7_N002,Load Node,34.08,-117.53
ETIWANDA_2_N006,Load Node,34.0881,-117.53
TEMPLETN_2_N008,Load Node,35.5545,-120.68
VSTA_6_N008,Generation Node,34.0414,-117.32
VSTA_6_N001,Load Node,34.0414,-117.32
BUTTVLLY_7_B1,Generation Node,40.13,-121.17
COPUS_6_N001,Load Node,35.0936,-119.28
DEVLSDN_6_N001,Load Node,35.7749,-119.97
VSTA_1_N005,Load Node,34.0413,-117.32
VSTA_1_N004,Load Node,34.0414,-117.32
VSTA_1_B1,Generation Node,34.04,-117.34
VSTA_1_N001,Load Node,34.0413,-117.32
VSTA_2_B1,Generation Node,34.04,-117.32
TEVIS_1_N003,Load Node,35.3192,-119.13
NGILA_5_N010,Generation Node,32.75,-114.49
NGILA_5_N008,Generation Node,32.75,-114.49
NGILA2_5_N001,Generation Node,33.5,-113.6
NGILA1_5_N001,Generation Node,3.30E-14,-113.5
BIGMDWS_6_N001,Load Node,40.1712,-121.09
CHINO_6_N007,Load Node,33.9984,-117.68
CHINO_6_N009,Generation Node,33.9984,-117.68
CHINO_6_N003,Generation Node,33.9984,-117.68
CHINO_6_N008,Load Node,33.9984,-117.68
LSTHLLS_6_N001,Load Node,35.7858,-119.87
DEVLDNPP_6_N003,Load Node,35.7749,-119.97
CIMGEN_7_B1,Generation Node,33.9984,-117.68
DVLCYN2G_7_B1,Generation Node,34.26,-117.31
DVLCYN1G_7_B1,Generation Node,34.25,-117.29
SIMPSON_7_B1,Generation Node,33.9984,-117.68
CRAGVIEW_1_N101,Generation Node,41.2,-122.26
BAKER_1_N001,Load Node,35.2848,-116.06
TAP801_1_N001,Load Node,34.1096,-116.41
VEDDER_1_N001,Load Node,35.61,-118.96
SEMITRPC_1_N001,Load Node,35.6004,-119.44
BOLTHSE_1_N009,Load Node,35.3622,-118.92
HIDESERT_2_N018,Load Node,34.1453,-116.19
HIDESERT_2_N001,Load Node,34.1453,-116.19
MHVSPHN_1_N101,Generation Node,34.31,-117.32
POSOMT_1_N001,Load Node,35.5592,-118.96
TEVIS_1_N001,Load Node,35.3192,-119.13
DVLCYN4G_7_B1,Generation Node,34.19,-117.32
DVLCYN3G_7_B1,Generation Node,34.19,-117.33
STOCKDLE_1_N001,Load Node,35.3165,-119.07
NORCO_1_N001,Load Node,35.2853,-119.31
SHAFTER_1_N001,Load Node,35.5137,-119.32
RIOBRVO_1_N006,Load Node,35.4424,-119.26
RIOBRVO_1_N001,Load Node,35.4424,-119.26
WHEELER_6_N001,Load Node,35.0898,-118.98
WESTPARK_1_N005,Load Node,35.3741,-119.04
WESTPARK_1_N009,Load Node,35.3741,-119.04
WESTPARK_1_N001,Load Node,35.3741,-119.04
COLUMBUS_1_N005,Load Node,35.3984,-118.94
COLUMBUS_1_N001,Load Node,35.3984,-118.94
COLUMBUS_1_N003,Load Node,35.3984,-118.94
WASCO_6_N001,Load Node,35.6021,-119.33
BEARTAP_1_N001,Load Node,35.38,-119
FRUITVLE_6_N001,Load Node,35.3768,-119.09
FRUITVLE_6_N101,Load Node,35.3768,-119.09
ELKHLLS_6_N001,Load Node,35.226,-119.38
PSE-BEAR_7_B1,Generation Node,35.37,-119
RIOBRVQF_6_N001,Generation Node,35.4424,-119.26
HURON_6_N001,Load Node,36.1858,-120.1
TXROSDL_1_N001,Load Node,35.377,-119.08
TXROSDL_1_N002,Load Node,35.377,-119.08
ROSEDAL_1_N001,Load Node,35.377,-119.08
KERNWATR_1_N001,Load Node,35.4007,-119.04
MOHAVE_5_B2,Generation Node,35.14,-114.57
MOH-LGHN_5_N001,Generation Node,35,-114.59
MOHAVE_5_B1,Generation Node,35.14,-114.57
RENFRO_1_N010,Load Node,35.41,-119.17
BKRSFLD_2_N001,Load Node,35.3883,-119
BKRSFLD_2_N004,Generation Node,35.3883,-119
CIMA_2_N101,Load Node,35.2691,-115.49
KERNPWR_1_N201,Load Node,35.3797,-119.1
KERNPWR_1_B1,Generation Node,35.38,-119.09
KERNPWR_1_N002,Load Node,35.3797,-119.1
STOCKDL_2_N002,Load Node,35.3165,-119.07
STOCKDL_2_N101,Load Node,35.3165,-119.07
CALPELLA_1_N001,Load Node,39.1975,-123.19
RENFRO_1_N001,Load Node,35.41,-119.17
KERNOIL_1_N002,Generation Node,35.4407,-119.02
KERNOIL_1_B1,Generation Node,35.44,-119.01
KERNOIL_1_N012,Load Node,35.4407,-119.02
KERNOIL_1_N001,Load Node,35.4407,-119.02
TUPMAN_1_N101,Load Node,35.354,-119.27
COLNGA1_6_N001,Load Node,36.136,-120.34
COLNGA1_6_N002,Load Node,36.136,-120.34
OILDALE_1_N101,Generation Node,35.42,-118.98
OILDALE_1_N001,Load Node,35.42,-118.98
CHARKA_1_N001,Load Node,35.608,-119.33
DEXZEL_1_N001,Generation Node,35.46,-118.97
STOCKDL_2_N001,Load Node,35.3165,-119.07
CARRIZO_1_N001,Load Node,35.3805,-120.04
WINDGAP_2_N003,Generation Node,35.01,-118.99
MCCULLGX_5_N501,Generation Node,35.6,-115.1
MARKETPL_5_N501,Generation Node,35.82,-115.01
WHELRGPP_2_N004,Generation Node,35.06,-119.02
KERNRV_1_N001,Load Node,35.3797,-119.1
MCCULLGH_5_N101,Generation Node,35.55,-1.20E-13
GANSNER_6_N101,Load Node,39.9392,-120.95
BKRSFLD_2_N101,Load Node,35.3883,-119
MEAD_5_N501,Generation Node,36.1,-114.9
HOLGATE_1_N004,Generation Node,35.0216,-117.71
HOLGATE_1_N001,Generation Node,35.0216,-117.71
SNBRNRD_6_N001,Load Node,35.0924,-118.88
COLNGA2_6_N001,Load Node,36.2366,-120.32
ELDORDO_5_B1,Generation Node,35.78,-114.96
GOSELKE_1_N001,Load Node,35.6016,-119.58
GOSELKE_1_N003,Load Node,35.6016,-119.58
DERRICK_6_N002,Generation Node,36.2231,-120.34
DERRICK_6_N003,Generation Node,36.2231,-120.34
PSE-LVOK_7_B1,Generation Node,39.2771,-121.66
WESTPLAT_1_N001,Load Node,35.42,-119.3
THORNHIL_1_N001,Load Node,33.8337,-116.52
MEADN_2_N501,Generation Node,3.60E-14,-114.8
SPANSHCK_6_N001,Load Node,40.0261,-120.96
EISENHOW_1_N001,Load Node,33.8306,-116.5
WSCOPRSN_1_N001,Load Node,35.61,-119.37
MERCHANT_2_N101,Generation Node,35.99,-115.07
BUENAVS1_7_B4,Load Node,36.6533,-121.63
BUENAVS1_7_B5,Load Node,36.6533,-121.63
BUENAVS2_7_B1,Load Node,36.6533,-121.63
BUENAVS1_7_B7,Load Node,36.6533,-121.63
BUENAVS2_7_B4,Load Node,36.6533,-121.63
BUENAVS2_7_B5,Load Node,36.6533,-121.63
BUENAVS1_7_B1,Load Node,36.6533,-121.63
BUENAVS1_7_B3,Load Node,36.6533,-121.63
BUENAVS2_7_B3,Load Node,36.6533,-121.63
BUENAVS1_7_B6,Load Node,36.6533,-121.63
BUENAVT_2_N006,Generation Node,35.16,-119.37
ROCKET_1_N001,Load Node,34.9339,-117.69
RIOBRVTM_1_B1,Generation Node,35.46,-119.25
RIOBRVTM_1_N001,Load Node,35.46,-119.25
GRYSFLT_6_N001,Load Node,40.0216,-121.07
MARICOPA_6_N001,Load Node,35.1075,-119.4
KERNFRNT_1_B1,Generation Node,35.39,-119.13
MEADS_2_N101,Generation Node,36.15,-114.95
SMTRPCWS_1_N001,Load Node,35.59,-119.44
